FID,geom,addr:city,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,building,building:levels,contact:phone,contact:website,name,opening_hours,phone,roof:shape,shop,website,wheelchair,osm_id,osm_type,editlink,tutoriallink,toilets:wheelchair,check_date:opening_hours,roof:levels,clothes,operator,url,addr:country,image,wikimedia_commons,source,branch,disused:name,payment:cash,payment:credit_cards,payment:gift_card,payment:girocard,short_name,second_hand,building:levels:underground,email,fax,addr:place,roof:colour,surveillance,source:addr,source:geometry,check_date,ref:vatin,indoor,level,room,building:part,wheelchair:description,organic,payment:coins,payment:debit_cards,payment:electronic_purses,payment:maestro,payment:mastercard,payment:notes,payment:telephone_cards,payment:visa,old_name,last_checked,ref:shop:num,lastcheck,roof:orientation,karlsruhe:das_fest,reoccurence,temporary_amenity,watch:slowrider,addr:suburb,last_check,not:brand:wikidata,alt_name,name:de,closed:amenity,craft,old_name2,amenity,contact:facebook,contact:instagram,cuisine,man_made,update,wheelchair:step_height,office,note,contact:email,addr:housename,designation,entrance,internet_access,internet_access:fee,wikidata,wikipedia,dog,layer,old_name1,ref,changing_table,changing_table:location,outdoor_seating,fixme,description,opening_hours:signed,closed:name,closed:shop,start_date,mobile,name:en,currency:eur,stroller,closed:website,air_conditioning,payment:american_express,payment:contactless,abandoned:shop,addr:floor,payment:cards,contact:mobile,reservation
OSM_MRN_shop_clothes_4326_Point.508,POINT (8.3613966 49.6307435),,,,,,,,,,,,Blickfang,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4042232903,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.509,POINT (8.6812676 49.4077065),,,,,,,,,,,,Eiermann,Mo-Fr 09:00-17:00,+49 6221 20585,,clothes,http://www.eiermann-berufskleidung.de/,no,2147483647,node,https://www.openstreetmap.org/node/4043187301,https://learnosm.org/de/beginner/,,2023-12-06,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.510,POINT (8.3459554 49.6356044),,,,,,,,,,,,Smilar Kindermode & Accessoires,"Tu-Fr 10:00-12:30,15:00-18:00; Sa 10:00-13:00",,,clothes,,no,2147483647,node,https://www.openstreetmap.org/node/4043703525,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,Smilar,,,,,,,,,,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.511,POINT (8.3609588 49.6309651),,,,,,,,,,,,Anettes Brautstudio,"Mo-Fr 10:00-18:00,Sa 10:00-14:00",+49 6241 35618,,clothes,https://www.brautmoden-worms.de/,,2147483647,node,https://www.openstreetmap.org/node/4045366990,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.512,POINT (8.6937197 49.4098199),Heidelberg,1,69117,Hauptstraße,H&M,Q188326,en:H&M,,,,,H&M,Mo-Sa 10:00-20:00,+49 800 6655900,,clothes,,limited,2147483647,node,https://www.openstreetmap.org/node/4054277189,https://learnosm.org/de/beginner/,,2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-15,,,0,,,Extra ausgezeichnete Rollstuhlfahrerumkleidekabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.513,POINT (8.356196 49.6181932),,,,,Ernsting's family,Q1361016,de:Ernsting’s family,,,,,Ernsting's family,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4056601952,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.514,POINT (8.3569294 49.6178799),,,,,Takko,Q1371302,de:Takko,,,,,Takko,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4056601953,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.515,POINT (8.5556761 49.5190492),,,,,Ernsting's family,Q1361016,de:Ernsting’s family,,,,,Ernsting's family,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4064058828,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.516,POINT (8.1985341 49.082743),,,,,NKD,Q927272,de:NKD,,,,,NKD,"Mo-Fr 09:00-13:00,14:00-18:00; Sa 09:00-15:00",+49-7275-913010,,clothes,https://www.nkd.de/,yes,2147483647,node,https://www.openstreetmap.org/node/4064705912,https://learnosm.org/de/beginner/,,,,,NKD Vertriebs GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.517,POINT (8.4682197 49.500464),Mannheim,53,68169,Fröhlichstraße,,,,,,+49 1577 1356768,,Sasas Vintage,,,,clothes,,no,2147483647,node,https://www.openstreetmap.org/node/4067902399,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/SasasVintage/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.518,POINT (8.3639635 49.6324795),,,,,ONLY,Q61799370,,,,,,ONLY,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4069851517,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.519,POINT (8.435516 49.3173458),Speyer,32,67346,Maximilianstraße,BONITA,Q892598,de:Bonita (Unternehmen),,,,,BONITA,Mo-Fr 10:00-17:00; Sa 10:00-16:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4075364104,https://learnosm.org/de/beginner/,,,,women,,,DE,,,,,,,,,,,,,,,,,,,,2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.520,POINT (8.7030479 49.4100193),,,,,,,,,,,,Second Hand Laden,"Tu,We,Th 10:00-12:30, 14:00-17:00; Sa 10:00-13:00",,,clothes,,no,2147483647,node,https://www.openstreetmap.org/node/4081112168,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.521,POINT (8.6949619 49.4089172),,,,,,,,,,,,Belleza Umstands- und Babymode,Mo-Fr 10:00-18:30;Sa 10:00-16:00,+49 6221 5992626,,clothes,https://www.belleza-umstandsmode.de/,no,2147483647,node,https://www.openstreetmap.org/node/4087959857,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,info@belleza-umstandsmode.de,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.522,POINT (8.572449 49.5273641),Viernheim,9,68519,Heidelberger Straße,,,,,,,,Second Hand Shop Viernheim,Mo-Fr 09:00-20:00 Sa 10:00-18:00,+49 6204 701303,,clothes,https://secondplus.de/shops/secondplus-second-hand-viernheim/,,2147483647,node,https://www.openstreetmap.org/node/4100374714,https://learnosm.org/de/beginner/,,,,women;military;fashion,SecondPlus,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.523,POINT (8.5716684 49.5271385),,,,,,,,,,,,123Braut & Bräutigam,We-Fr 11:00-19:00;Sa 11:00-17:00,+49 6204 6701533,,clothes,http://www.123braut.com/,,2147483647,node,https://www.openstreetmap.org/node/4100374717,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.524,POINT (8.4089439 49.4494444),,,,,KiK,Q883965,de:KiK,,,,,KiK,Mo-Sa 08:00-20:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4109356392,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.525,POINT (7.993283 49.099711),,,,,,,,,,,,Mode Diva,,,,clothes,,yes,2147483647,node,https://www.openstreetmap.org/node/4119114309,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.526,POINT (8.6981141 49.2947351),,,,,Street One,Q61997265,,,,,,Street One,,,,clothes,,limited,2147483647,node,https://www.openstreetmap.org/node/4177810115,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.527,POINT (8.4574671 49.641073),,,,,,,,,,,,Leder Sport Deutsch,,,,clothes,,no,2147483647,node,https://www.openstreetmap.org/node/4201862824,https://learnosm.org/de/beginner/,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.528,POINT (8.353983 49.6307598),,,,,,,,,,,,Rytis Textildruck,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4208570618,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.529,POINT (8.6962512 49.2909482),Wiesloch,1,69168,Güterstraße,Takko Fashion,Q1371302,,,,,,Takko Fashion,Mo-Sa 09:00-20:00,,,clothes,https://www.takko.com,,2147483647,node,https://www.openstreetmap.org/node/4218335311,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,Takko,,,,,,,,,,2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.530,POINT (8.6224711 49.6808839),,,,,,,,,,,,Magazzino,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4264141789,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,früher war hier: Wissmach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.531,POINT (8.5488401 49.4961673),,,,,,,,,,,,Müfides,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4268766066,https://learnosm.org/de/beginner/,,,,,Müfide Öztürk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.532,POINT (8.4716296 49.4864017),,,,,,,,,,,,Allure,,+49 621 18194550,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4287182777,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wohnkult & Raumdesign Bianca Gluth,,,2018-4,,,,,,,,,,,,,,,https://www.facebook.com/alluremannheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.533,POINT (8.6956822 49.4100762),,,,,Pimkie,Q1758066,en:Pimkie,,,,,Pimkie,Mo-Sa 10:00-20:00,+49 6221 166510,,clothes,https://www.pimkie.de/store-pimkie-00142,yes,2147483647,node,https://www.openstreetmap.org/node/4293293828,https://learnosm.org/de/beginner/,,2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.534,POINT (8.443175 49.4785912),,,,,,,,,,,,Sayin Damenmode,,+49 621 86058474,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4301665439,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://de-de.facebook.com/sayindamenmodehaus/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.535,POINT (8.4483871 49.4813458),Ludwigshafen am Rhein,,,,Ulla Popken,Q2475146,en:Ulla Popken,,,,,Ulla Popken,Mo-Fr 10:00-18:30; Sa 10:00-16:00,,,clothes,https://www.ullapopken.de/,,2147483647,node,https://www.openstreetmap.org/node/4301665441,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.536,POINT (8.44854 49.4814212),,,,,Witt Weiden,Q542322,de:Witt (Versandhandel),,,,,Witt Weiden,Mo-Fr 09:00-18:30; Sa 09:30-16:00,+49 621 519039,,clothes,https://www.witt-weiden.de/store.html?storeNumber=59990578,yes,2147483647,node,https://www.openstreetmap.org/node/4301665442,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.537,POINT (8.448396 49.4816367),,,,,Zeeman,Q184399,en:Zeeman (store),,,,,Zeeman,Mo-Fr 09:00-19:00; Sa 09:00-17:00,+49 621 53399000,,clothes,https://www.zeeman.com/,no,2147483647,node,https://www.openstreetmap.org/node/4301665444,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.538,POINT (8.2432081 49.34566),,,,,,,,,,,,Struwwelpeter Kindermoden,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4308445792,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.539,POINT (8.6987193 49.4105723),,,,,,,,,,,,NewYorker,Mo-Sa 10:00-20:00,,,clothes,,yes,2147483647,node,https://www.openstreetmap.org/node/4315367366,https://learnosm.org/de/beginner/,,2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.540,POINT (8.7004886 49.4108406),,84,,Hauptstraße,,,,,,,,Adenauer & Co,,,,clothes,https://www.adenauer.com,,2147483647,node,https://www.openstreetmap.org/node/4315430905,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stefanel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.541,POINT (8.7035957 49.4113042),,,,,Timberland,Q1539185,en:The Timberland Company,,,,,Timberland,Mo-Sa 10:00-18:00,,,clothes,https://www.timberland.de/,yes,2147483647,node,https://www.openstreetmap.org/node/4317899432,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.542,POINT (8.8224059 49.3201201),,,,,,,,,,,,Kiwa & Co,Mo 14:00-18:00;Tu 09:00-13:00;Th 14:00-18:00;Fr 09:00-13:00,+49 6226 4591876,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4331880721,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/kiwaundco/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.543,POINT (8.694706 49.4088813),,,,,,,,,,,,Freudenhaus,Mo-Fr 11:00-19:00; Sa 11:00-18:00,+49 6221 16 66 60,,clothes,https://www.freudenhaus-hd.de/,no,2147483647,node,https://www.openstreetmap.org/node/4336640003,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.544,POINT (8.6942497 49.4083312),,25,,Sofienstraße,,,,,,,,Sportiv Kampmann,Mo-Fr 10:00-19:00; Sa 10:00-18:00,+49 6221 90590-0,,clothes,https://www.kampmann-heidelberg.de/,limited,2147483647,node,https://www.openstreetmap.org/node/4336641557,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,+49 6221 90590-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.545,POINT (8.1362382 49.3543993),,,,,,,,,,,,Stoff-Centrum,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4338236714,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.546,POINT (8.7014509 49.2951745),,,,,C&A,Q701338,,,,,,C&A,Mo-Fr 10:00-19:30; Sa 10:00-19:00,,,clothes,,yes,2147483647,node,https://www.openstreetmap.org/node/4340461852,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.547,POINT (8.7000586 49.2950419),Wiesloch,77,69168,Hauptstraße,Cecil,Q101246192,,,,,,Cecil,,,,clothes,,yes,2147483647,node,https://www.openstreetmap.org/node/4343757820,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.548,POINT (8.6997286 49.2950687),,,,,,,,,,,,Niebel,,,,clothes,http://www.niebel-mode.de,no,2147483647,node,https://www.openstreetmap.org/node/4343757835,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.549,POINT (8.4350272 49.3173714),Speyer,35,67346,Maximilianstraße,Street One,Q61997265,,,,,,Street One,Mo-Fr 09:30-19:00; Sa 09:30-18:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4386732310,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.550,POINT (8.436295 49.3172931),Speyer,26,67346,Maximilianstraße,Betty Barclay,Q850250,de:Betty Barclay,,,,,Betty Barclay,Mo-Fr 10:00-19:00; Sa 10:00-18:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4386735313,https://learnosm.org/de/beginner/,,2024-02-24,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.551,POINT (8.4359281 49.3173246),Speyer,29,67346,Maximilianstraße,Gina Laura,Q2700576,de:Gina Laura,,,,,Gina Laura,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4386735315,https://learnosm.org/de/beginner/,,,,women,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.552,POINT (8.4380654 49.3172148),Speyer,14,67346,Maximilianstraße,,,,,,+49 6232 629354,https://www.modehaus-kissel.de/,Modehaus Kissel,Mo-Sa 09:30-19:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4386738246,https://learnosm.org/de/beginner/,,2023-08-18,,women,,,DE,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kontakt@modehaus-kissel.de,,,,,,,,,,,,,,,,Modehaus Susanne Kissel - Im Herzen von Speyer Bereits seit über 40 Jahren ist das Modehaus Kissel in Speyer für seine moderne Damenmode bekannt. Im Jahr 1973 gründete Hermann Haubrok mit seinen Partnern die erste Filiale in Karlsruhe.,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.553,POINT (8.4388176 49.3171806),Speyer,11,67346,Maximilianstraße,,,,,,,,Fashion & Style,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4386746386,https://learnosm.org/de/beginner/,,,,women,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.554,POINT (8.4390285 49.317167),Speyer,10,67346,Maximilianstraße,,,,,,,,Demmer Landhausmode u freie Waffen,Mo-Fr 10:00-18:00; Sa 10:00-17:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4386748726,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.555,POINT (8.4378459 49.3172102),Speyer,15,67346,Maximilianstraße,,,,,,,,Schmitt Mode,Mo-Fr 09:30-18:30; Sa 09:30-18:00,,,clothes,,yes,2147483647,node,https://www.openstreetmap.org/node/4387749121,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.556,POINT (8.4357483 49.3175516),Speyer,77,67346,Maximilianstraße,tredy,Q43202970,de:Tredy,,,,,tredy,Mo-Sa 10:00-18:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4391456417,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,2023-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.557,POINT (8.4359025 49.3175481),Speyer,79,67346,Maximilianstraße,liberty woman,Q17577339,,,,,,liberty woman,Mo-Sa 10:00-18:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4391459741,https://learnosm.org/de/beginner/,,,,women,,,DE,,,,,,,,,,,,,,,,,,,,2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.558,POINT (8.4373979 49.3176574),Speyer,35,67346,Korngasse,,,,,,,,Fishin' for Compliments,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/4393070451,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
